"","steps","date","interval","DOW","naSteps"
"9938",NA,"2012-11-04",1205,"Sunday",TRUE
"9939",NA,"2012-11-04",1210,"Sunday",TRUE
"9940",NA,"2012-11-04",1215,"Sunday",TRUE
"9941",NA,"2012-11-04",1220,"Sunday",TRUE
"9942",NA,"2012-11-04",1225,"Sunday",TRUE
"9943",NA,"2012-11-04",1230,"Sunday",TRUE
"9944",NA,"2012-11-04",1235,"Sunday",TRUE
"9945",NA,"2012-11-04",1240,"Sunday",TRUE
"9946",NA,"2012-11-04",1245,"Sunday",TRUE
"9947",NA,"2012-11-04",1250,"Sunday",TRUE
"9948",NA,"2012-11-04",1255,"Sunday",TRUE
"9949",NA,"2012-11-04",1300,"Sunday",TRUE
"9950",NA,"2012-11-04",1305,"Sunday",TRUE
"9951",NA,"2012-11-04",1310,"Sunday",TRUE
"9952",NA,"2012-11-04",1315,"Sunday",TRUE
"9953",NA,"2012-11-04",1320,"Sunday",TRUE
"9954",NA,"2012-11-04",1325,"Sunday",TRUE
"9955",NA,"2012-11-04",1330,"Sunday",TRUE
"9956",NA,"2012-11-04",1335,"Sunday",TRUE
"9957",NA,"2012-11-04",1340,"Sunday",TRUE
"9958",NA,"2012-11-04",1345,"Sunday",TRUE
"9959",NA,"2012-11-04",1350,"Sunday",TRUE
"9960",NA,"2012-11-04",1355,"Sunday",TRUE
"9961",NA,"2012-11-04",1400,"Sunday",TRUE
"9962",NA,"2012-11-04",1405,"Sunday",TRUE
"9963",NA,"2012-11-04",1410,"Sunday",TRUE
"9964",NA,"2012-11-04",1415,"Sunday",TRUE
"9965",NA,"2012-11-04",1420,"Sunday",TRUE
"9966",NA,"2012-11-04",1425,"Sunday",TRUE
"9967",NA,"2012-11-04",1430,"Sunday",TRUE
"9968",NA,"2012-11-04",1435,"Sunday",TRUE
"9969",NA,"2012-11-04",1440,"Sunday",TRUE
"9970",NA,"2012-11-04",1445,"Sunday",TRUE
"9971",NA,"2012-11-04",1450,"Sunday",TRUE
"9972",NA,"2012-11-04",1455,"Sunday",TRUE
"9973",NA,"2012-11-04",1500,"Sunday",TRUE
"9974",NA,"2012-11-04",1505,"Sunday",TRUE
"9975",NA,"2012-11-04",1510,"Sunday",TRUE
"9976",NA,"2012-11-04",1515,"Sunday",TRUE
"9977",NA,"2012-11-04",1520,"Sunday",TRUE
"9978",NA,"2012-11-04",1525,"Sunday",TRUE
"9979",NA,"2012-11-04",1530,"Sunday",TRUE
"9980",NA,"2012-11-04",1535,"Sunday",TRUE
"9981",NA,"2012-11-04",1540,"Sunday",TRUE
"9982",NA,"2012-11-04",1545,"Sunday",TRUE
"9983",NA,"2012-11-04",1550,"Sunday",TRUE
"9984",NA,"2012-11-04",1555,"Sunday",TRUE
"9985",NA,"2012-11-04",1600,"Sunday",TRUE
"9986",NA,"2012-11-04",1605,"Sunday",TRUE
"9987",NA,"2012-11-04",1610,"Sunday",TRUE
"9988",NA,"2012-11-04",1615,"Sunday",TRUE
"9989",NA,"2012-11-04",1620,"Sunday",TRUE
"9990",NA,"2012-11-04",1625,"Sunday",TRUE
"9991",NA,"2012-11-04",1630,"Sunday",TRUE
"9992",NA,"2012-11-04",1635,"Sunday",TRUE
"9993",NA,"2012-11-04",1640,"Sunday",TRUE
"9994",NA,"2012-11-04",1645,"Sunday",TRUE
"9995",NA,"2012-11-04",1650,"Sunday",TRUE
"9996",NA,"2012-11-04",1655,"Sunday",TRUE
"9997",NA,"2012-11-04",1700,"Sunday",TRUE
"9998",NA,"2012-11-04",1705,"Sunday",TRUE
"9999",NA,"2012-11-04",1710,"Sunday",TRUE
"10000",NA,"2012-11-04",1715,"Sunday",TRUE
"10001",NA,"2012-11-04",1720,"Sunday",TRUE
"10002",NA,"2012-11-04",1725,"Sunday",TRUE
"10003",NA,"2012-11-04",1730,"Sunday",TRUE
"10004",NA,"2012-11-04",1735,"Sunday",TRUE
"10005",NA,"2012-11-04",1740,"Sunday",TRUE
"10006",NA,"2012-11-04",1745,"Sunday",TRUE
"10007",NA,"2012-11-04",1750,"Sunday",TRUE
"10008",NA,"2012-11-04",1755,"Sunday",TRUE
"10009",NA,"2012-11-04",1800,"Sunday",TRUE
"10010",NA,"2012-11-04",1805,"Sunday",TRUE
"10011",NA,"2012-11-04",1810,"Sunday",TRUE
"10012",NA,"2012-11-04",1815,"Sunday",TRUE
"10013",NA,"2012-11-04",1820,"Sunday",TRUE
"10014",NA,"2012-11-04",1825,"Sunday",TRUE
"10015",NA,"2012-11-04",1830,"Sunday",TRUE
"10016",NA,"2012-11-04",1835,"Sunday",TRUE
"10017",NA,"2012-11-04",1840,"Sunday",TRUE
"10018",NA,"2012-11-04",1845,"Sunday",TRUE
"10019",NA,"2012-11-04",1850,"Sunday",TRUE
"10020",NA,"2012-11-04",1855,"Sunday",TRUE
"10021",NA,"2012-11-04",1900,"Sunday",TRUE
"10022",NA,"2012-11-04",1905,"Sunday",TRUE
"10023",NA,"2012-11-04",1910,"Sunday",TRUE
"10024",NA,"2012-11-04",1915,"Sunday",TRUE
"10025",NA,"2012-11-04",1920,"Sunday",TRUE
"10026",NA,"2012-11-04",1925,"Sunday",TRUE
"10027",NA,"2012-11-04",1930,"Sunday",TRUE
"10028",NA,"2012-11-04",1935,"Sunday",TRUE
"10029",NA,"2012-11-04",1940,"Sunday",TRUE
"10030",NA,"2012-11-04",1945,"Sunday",TRUE
"10031",NA,"2012-11-04",1950,"Sunday",TRUE
"10032",NA,"2012-11-04",1955,"Sunday",TRUE
"10033",NA,"2012-11-04",2000,"Sunday",TRUE
"10034",NA,"2012-11-04",2005,"Sunday",TRUE
"10035",NA,"2012-11-04",2010,"Sunday",TRUE
"10036",NA,"2012-11-04",2015,"Sunday",TRUE
"10037",NA,"2012-11-04",2020,"Sunday",TRUE
"10038",NA,"2012-11-04",2025,"Sunday",TRUE
"10039",NA,"2012-11-04",2030,"Sunday",TRUE
"10040",NA,"2012-11-04",2035,"Sunday",TRUE
"10041",NA,"2012-11-04",2040,"Sunday",TRUE
"10042",NA,"2012-11-04",2045,"Sunday",TRUE
"10043",NA,"2012-11-04",2050,"Sunday",TRUE
"10044",NA,"2012-11-04",2055,"Sunday",TRUE
"10045",NA,"2012-11-04",2100,"Sunday",TRUE
"10046",NA,"2012-11-04",2105,"Sunday",TRUE
"10047",NA,"2012-11-04",2110,"Sunday",TRUE
"10048",NA,"2012-11-04",2115,"Sunday",TRUE
"10049",NA,"2012-11-04",2120,"Sunday",TRUE
"10050",NA,"2012-11-04",2125,"Sunday",TRUE
"10051",NA,"2012-11-04",2130,"Sunday",TRUE
"10052",NA,"2012-11-04",2135,"Sunday",TRUE
"10053",NA,"2012-11-04",2140,"Sunday",TRUE
"10054",NA,"2012-11-04",2145,"Sunday",TRUE
"10055",NA,"2012-11-04",2150,"Sunday",TRUE
"10056",NA,"2012-11-04",2155,"Sunday",TRUE
"10057",NA,"2012-11-04",2200,"Sunday",TRUE
"10058",NA,"2012-11-04",2205,"Sunday",TRUE
"10059",NA,"2012-11-04",2210,"Sunday",TRUE
"10060",NA,"2012-11-04",2215,"Sunday",TRUE
"10061",NA,"2012-11-04",2220,"Sunday",TRUE
"10062",NA,"2012-11-04",2225,"Sunday",TRUE
"10063",NA,"2012-11-04",2230,"Sunday",TRUE
"10064",NA,"2012-11-04",2235,"Sunday",TRUE
"10065",NA,"2012-11-04",2240,"Sunday",TRUE
"10066",NA,"2012-11-04",2245,"Sunday",TRUE
"10067",NA,"2012-11-04",2250,"Sunday",TRUE
"10068",NA,"2012-11-04",2255,"Sunday",TRUE
"10069",NA,"2012-11-04",2300,"Sunday",TRUE
"10070",NA,"2012-11-04",2305,"Sunday",TRUE
"10071",NA,"2012-11-04",2310,"Sunday",TRUE
"10072",NA,"2012-11-04",2315,"Sunday",TRUE
"10073",NA,"2012-11-04",2320,"Sunday",TRUE
"10074",NA,"2012-11-04",2325,"Sunday",TRUE
"10075",NA,"2012-11-04",2330,"Sunday",TRUE
"10076",NA,"2012-11-04",2335,"Sunday",TRUE
"10077",NA,"2012-11-04",2340,"Sunday",TRUE
"10078",NA,"2012-11-04",2345,"Sunday",TRUE
"10079",NA,"2012-11-04",2350,"Sunday",TRUE
"10080",NA,"2012-11-04",2355,"Sunday",TRUE
"11233",NA,"2012-11-09",0,"Friday",TRUE
"11234",NA,"2012-11-09",5,"Friday",TRUE
"11235",NA,"2012-11-09",10,"Friday",TRUE
"11236",NA,"2012-11-09",15,"Friday",TRUE
"11237",NA,"2012-11-09",20,"Friday",TRUE
"11238",NA,"2012-11-09",25,"Friday",TRUE
"11239",NA,"2012-11-09",30,"Friday",TRUE
"11240",NA,"2012-11-09",35,"Friday",TRUE
"11241",NA,"2012-11-09",40,"Friday",TRUE
"11242",NA,"2012-11-09",45,"Friday",TRUE
"11243",NA,"2012-11-09",50,"Friday",TRUE
"11244",NA,"2012-11-09",55,"Friday",TRUE
"11245",NA,"2012-11-09",100,"Friday",TRUE
"11246",NA,"2012-11-09",105,"Friday",TRUE
"11247",NA,"2012-11-09",110,"Friday",TRUE
"11248",NA,"2012-11-09",115,"Friday",TRUE
"11249",NA,"2012-11-09",120,"Friday",TRUE
"11250",NA,"2012-11-09",125,"Friday",TRUE
"11251",NA,"2012-11-09",130,"Friday",TRUE
"11252",NA,"2012-11-09",135,"Friday",TRUE
"11253",NA,"2012-11-09",140,"Friday",TRUE
"11254",NA,"2012-11-09",145,"Friday",TRUE
"11255",NA,"2012-11-09",150,"Friday",TRUE
"11256",NA,"2012-11-09",155,"Friday",TRUE
"11257",NA,"2012-11-09",200,"Friday",TRUE
"11258",NA,"2012-11-09",205,"Friday",TRUE
"11259",NA,"2012-11-09",210,"Friday",TRUE
"11260",NA,"2012-11-09",215,"Friday",TRUE
"11261",NA,"2012-11-09",220,"Friday",TRUE
"11262",NA,"2012-11-09",225,"Friday",TRUE
"11263",NA,"2012-11-09",230,"Friday",TRUE
"11264",NA,"2012-11-09",235,"Friday",TRUE
"11265",NA,"2012-11-09",240,"Friday",TRUE
"11266",NA,"2012-11-09",245,"Friday",TRUE
"11267",NA,"2012-11-09",250,"Friday",TRUE
"11268",NA,"2012-11-09",255,"Friday",TRUE
"11269",NA,"2012-11-09",300,"Friday",TRUE
"11270",NA,"2012-11-09",305,"Friday",TRUE
"11271",NA,"2012-11-09",310,"Friday",TRUE
"11272",NA,"2012-11-09",315,"Friday",TRUE
"11273",NA,"2012-11-09",320,"Friday",TRUE
"11274",NA,"2012-11-09",325,"Friday",TRUE
"11275",NA,"2012-11-09",330,"Friday",TRUE
"11276",NA,"2012-11-09",335,"Friday",TRUE
"11277",NA,"2012-11-09",340,"Friday",TRUE
"11278",NA,"2012-11-09",345,"Friday",TRUE
"11279",NA,"2012-11-09",350,"Friday",TRUE
"11280",NA,"2012-11-09",355,"Friday",TRUE
"11281",NA,"2012-11-09",400,"Friday",TRUE
"11282",NA,"2012-11-09",405,"Friday",TRUE
"11283",NA,"2012-11-09",410,"Friday",TRUE
"11284",NA,"2012-11-09",415,"Friday",TRUE
"11285",NA,"2012-11-09",420,"Friday",TRUE
"11286",NA,"2012-11-09",425,"Friday",TRUE
"11287",NA,"2012-11-09",430,"Friday",TRUE
"11288",NA,"2012-11-09",435,"Friday",TRUE
"11289",NA,"2012-11-09",440,"Friday",TRUE
"11290",NA,"2012-11-09",445,"Friday",TRUE
"11291",NA,"2012-11-09",450,"Friday",TRUE
"11292",NA,"2012-11-09",455,"Friday",TRUE
"11293",NA,"2012-11-09",500,"Friday",TRUE
"11294",NA,"2012-11-09",505,"Friday",TRUE
"11295",NA,"2012-11-09",510,"Friday",TRUE
"11296",NA,"2012-11-09",515,"Friday",TRUE
"11297",NA,"2012-11-09",520,"Friday",TRUE
"11298",NA,"2012-11-09",525,"Friday",TRUE
"11299",NA,"2012-11-09",530,"Friday",TRUE
"11300",NA,"2012-11-09",535,"Friday",TRUE
"11301",NA,"2012-11-09",540,"Friday",TRUE
"11302",NA,"2012-11-09",545,"Friday",TRUE
"11303",NA,"2012-11-09",550,"Friday",TRUE
"11304",NA,"2012-11-09",555,"Friday",TRUE
"11305",NA,"2012-11-09",600,"Friday",TRUE
"11306",NA,"2012-11-09",605,"Friday",TRUE
"11307",NA,"2012-11-09",610,"Friday",TRUE
"11308",NA,"2012-11-09",615,"Friday",TRUE
"11309",NA,"2012-11-09",620,"Friday",TRUE
"11310",NA,"2012-11-09",625,"Friday",TRUE
"11311",NA,"2012-11-09",630,"Friday",TRUE
"11312",NA,"2012-11-09",635,"Friday",TRUE
"11313",NA,"2012-11-09",640,"Friday",TRUE
"11314",NA,"2012-11-09",645,"Friday",TRUE
"11315",NA,"2012-11-09",650,"Friday",TRUE
"11316",NA,"2012-11-09",655,"Friday",TRUE
"11317",NA,"2012-11-09",700,"Friday",TRUE
"11318",NA,"2012-11-09",705,"Friday",TRUE
"11319",NA,"2012-11-09",710,"Friday",TRUE
"11320",NA,"2012-11-09",715,"Friday",TRUE
"11321",NA,"2012-11-09",720,"Friday",TRUE
"11322",NA,"2012-11-09",725,"Friday",TRUE
"11323",NA,"2012-11-09",730,"Friday",TRUE
"11324",NA,"2012-11-09",735,"Friday",TRUE
"11325",NA,"2012-11-09",740,"Friday",TRUE
"11326",NA,"2012-11-09",745,"Friday",TRUE
"11327",NA,"2012-11-09",750,"Friday",TRUE
"11328",NA,"2012-11-09",755,"Friday",TRUE
"11329",NA,"2012-11-09",800,"Friday",TRUE
"11330",NA,"2012-11-09",805,"Friday",TRUE
"11331",NA,"2012-11-09",810,"Friday",TRUE
"11332",NA,"2012-11-09",815,"Friday",TRUE
"11333",NA,"2012-11-09",820,"Friday",TRUE
"11334",NA,"2012-11-09",825,"Friday",TRUE
"11335",NA,"2012-11-09",830,"Friday",TRUE
"11336",NA,"2012-11-09",835,"Friday",TRUE
"11337",NA,"2012-11-09",840,"Friday",TRUE
"11338",NA,"2012-11-09",845,"Friday",TRUE
"11339",NA,"2012-11-09",850,"Friday",TRUE
"11340",NA,"2012-11-09",855,"Friday",TRUE
"11341",NA,"2012-11-09",900,"Friday",TRUE
"11342",NA,"2012-11-09",905,"Friday",TRUE
"11343",NA,"2012-11-09",910,"Friday",TRUE
"11344",NA,"2012-11-09",915,"Friday",TRUE
"11345",NA,"2012-11-09",920,"Friday",TRUE
"11346",NA,"2012-11-09",925,"Friday",TRUE
"11347",NA,"2012-11-09",930,"Friday",TRUE
"11348",NA,"2012-11-09",935,"Friday",TRUE
"11349",NA,"2012-11-09",940,"Friday",TRUE
"11350",NA,"2012-11-09",945,"Friday",TRUE
"11351",NA,"2012-11-09",950,"Friday",TRUE
"11352",NA,"2012-11-09",955,"Friday",TRUE
"11353",NA,"2012-11-09",1000,"Friday",TRUE
"11354",NA,"2012-11-09",1005,"Friday",TRUE
"11355",NA,"2012-11-09",1010,"Friday",TRUE
"11356",NA,"2012-11-09",1015,"Friday",TRUE
"11357",NA,"2012-11-09",1020,"Friday",TRUE
"11358",NA,"2012-11-09",1025,"Friday",TRUE
"11359",NA,"2012-11-09",1030,"Friday",TRUE
"11360",NA,"2012-11-09",1035,"Friday",TRUE
"11361",NA,"2012-11-09",1040,"Friday",TRUE
"11362",NA,"2012-11-09",1045,"Friday",TRUE
"11363",NA,"2012-11-09",1050,"Friday",TRUE
"11364",NA,"2012-11-09",1055,"Friday",TRUE
"11365",NA,"2012-11-09",1100,"Friday",TRUE
"11366",NA,"2012-11-09",1105,"Friday",TRUE
"11367",NA,"2012-11-09",1110,"Friday",TRUE
"11368",NA,"2012-11-09",1115,"Friday",TRUE
"11369",NA,"2012-11-09",1120,"Friday",TRUE
"11370",NA,"2012-11-09",1125,"Friday",TRUE
"11371",NA,"2012-11-09",1130,"Friday",TRUE
"11372",NA,"2012-11-09",1135,"Friday",TRUE
"11373",NA,"2012-11-09",1140,"Friday",TRUE
"11374",NA,"2012-11-09",1145,"Friday",TRUE
"11375",NA,"2012-11-09",1150,"Friday",TRUE
"11376",NA,"2012-11-09",1155,"Friday",TRUE
"11377",NA,"2012-11-09",1200,"Friday",TRUE
"11378",NA,"2012-11-09",1205,"Friday",TRUE
"11379",NA,"2012-11-09",1210,"Friday",TRUE
"11380",NA,"2012-11-09",1215,"Friday",TRUE
"11381",NA,"2012-11-09",1220,"Friday",TRUE
"11382",NA,"2012-11-09",1225,"Friday",TRUE
"11383",NA,"2012-11-09",1230,"Friday",TRUE
"11384",NA,"2012-11-09",1235,"Friday",TRUE
"11385",NA,"2012-11-09",1240,"Friday",TRUE
"11386",NA,"2012-11-09",1245,"Friday",TRUE
"11387",NA,"2012-11-09",1250,"Friday",TRUE
"11388",NA,"2012-11-09",1255,"Friday",TRUE
"11389",NA,"2012-11-09",1300,"Friday",TRUE
"11390",NA,"2012-11-09",1305,"Friday",TRUE
"11391",NA,"2012-11-09",1310,"Friday",TRUE
"11392",NA,"2012-11-09",1315,"Friday",TRUE
"11393",NA,"2012-11-09",1320,"Friday",TRUE
"11394",NA,"2012-11-09",1325,"Friday",TRUE
"11395",NA,"2012-11-09",1330,"Friday",TRUE
"11396",NA,"2012-11-09",1335,"Friday",TRUE
"11397",NA,"2012-11-09",1340,"Friday",TRUE
"11398",NA,"2012-11-09",1345,"Friday",TRUE
"11399",NA,"2012-11-09",1350,"Friday",TRUE
"11400",NA,"2012-11-09",1355,"Friday",TRUE
"11401",NA,"2012-11-09",1400,"Friday",TRUE
"11402",NA,"2012-11-09",1405,"Friday",TRUE
"11403",NA,"2012-11-09",1410,"Friday",TRUE
"11404",NA,"2012-11-09",1415,"Friday",TRUE
"11405",NA,"2012-11-09",1420,"Friday",TRUE
"11406",NA,"2012-11-09",1425,"Friday",TRUE
"11407",NA,"2012-11-09",1430,"Friday",TRUE
"11408",NA,"2012-11-09",1435,"Friday",TRUE
"11409",NA,"2012-11-09",1440,"Friday",TRUE
"11410",NA,"2012-11-09",1445,"Friday",TRUE
"11411",NA,"2012-11-09",1450,"Friday",TRUE
"11412",NA,"2012-11-09",1455,"Friday",TRUE
"11413",NA,"2012-11-09",1500,"Friday",TRUE
"11414",NA,"2012-11-09",1505,"Friday",TRUE
"11415",NA,"2012-11-09",1510,"Friday",TRUE
"11416",NA,"2012-11-09",1515,"Friday",TRUE
"11417",NA,"2012-11-09",1520,"Friday",TRUE
"11418",NA,"2012-11-09",1525,"Friday",TRUE
"11419",NA,"2012-11-09",1530,"Friday",TRUE
"11420",NA,"2012-11-09",1535,"Friday",TRUE
"11421",NA,"2012-11-09",1540,"Friday",TRUE
"11422",NA,"2012-11-09",1545,"Friday",TRUE
"11423",NA,"2012-11-09",1550,"Friday",TRUE
"11424",NA,"2012-11-09",1555,"Friday",TRUE
"11425",NA,"2012-11-09",1600,"Friday",TRUE
"11426",NA,"2012-11-09",1605,"Friday",TRUE
"11427",NA,"2012-11-09",1610,"Friday",TRUE
"11428",NA,"2012-11-09",1615,"Friday",TRUE
"11429",NA,"2012-11-09",1620,"Friday",TRUE
"11430",NA,"2012-11-09",1625,"Friday",TRUE
"11431",NA,"2012-11-09",1630,"Friday",TRUE
"11432",NA,"2012-11-09",1635,"Friday",TRUE
"11433",NA,"2012-11-09",1640,"Friday",TRUE
"11434",NA,"2012-11-09",1645,"Friday",TRUE
"11435",NA,"2012-11-09",1650,"Friday",TRUE
"11436",NA,"2012-11-09",1655,"Friday",TRUE
"11437",NA,"2012-11-09",1700,"Friday",TRUE
"11438",NA,"2012-11-09",1705,"Friday",TRUE
"11439",NA,"2012-11-09",1710,"Friday",TRUE
"11440",NA,"2012-11-09",1715,"Friday",TRUE
"11441",NA,"2012-11-09",1720,"Friday",TRUE
"11442",NA,"2012-11-09",1725,"Friday",TRUE
"11443",NA,"2012-11-09",1730,"Friday",TRUE
"11444",NA,"2012-11-09",1735,"Friday",TRUE
"11445",NA,"2012-11-09",1740,"Friday",TRUE
"11446",NA,"2012-11-09",1745,"Friday",TRUE
"11447",NA,"2012-11-09",1750,"Friday",TRUE
"11448",NA,"2012-11-09",1755,"Friday",TRUE
"11449",NA,"2012-11-09",1800,"Friday",TRUE
"11450",NA,"2012-11-09",1805,"Friday",TRUE
"11451",NA,"2012-11-09",1810,"Friday",TRUE
"11452",NA,"2012-11-09",1815,"Friday",TRUE
"11453",NA,"2012-11-09",1820,"Friday",TRUE
"11454",NA,"2012-11-09",1825,"Friday",TRUE
"11455",NA,"2012-11-09",1830,"Friday",TRUE
"11456",NA,"2012-11-09",1835,"Friday",TRUE
"11457",NA,"2012-11-09",1840,"Friday",TRUE
"11458",NA,"2012-11-09",1845,"Friday",TRUE
"11459",NA,"2012-11-09",1850,"Friday",TRUE
"11460",NA,"2012-11-09",1855,"Friday",TRUE
"11461",NA,"2012-11-09",1900,"Friday",TRUE
"11462",NA,"2012-11-09",1905,"Friday",TRUE
"11463",NA,"2012-11-09",1910,"Friday",TRUE
"11464",NA,"2012-11-09",1915,"Friday",TRUE
"11465",NA,"2012-11-09",1920,"Friday",TRUE
"11466",NA,"2012-11-09",1925,"Friday",TRUE
"11467",NA,"2012-11-09",1930,"Friday",TRUE
"11468",NA,"2012-11-09",1935,"Friday",TRUE
"11469",NA,"2012-11-09",1940,"Friday",TRUE
"11470",NA,"2012-11-09",1945,"Friday",TRUE
"11471",NA,"2012-11-09",1950,"Friday",TRUE
"11472",NA,"2012-11-09",1955,"Friday",TRUE
"11473",NA,"2012-11-09",2000,"Friday",TRUE
"11474",NA,"2012-11-09",2005,"Friday",TRUE
"11475",NA,"2012-11-09",2010,"Friday",TRUE
"11476",NA,"2012-11-09",2015,"Friday",TRUE
"11477",NA,"2012-11-09",2020,"Friday",TRUE
"11478",NA,"2012-11-09",2025,"Friday",TRUE
"11479",NA,"2012-11-09",2030,"Friday",TRUE
"11480",NA,"2012-11-09",2035,"Friday",TRUE
"11481",NA,"2012-11-09",2040,"Friday",TRUE
"11482",NA,"2012-11-09",2045,"Friday",TRUE
"11483",NA,"2012-11-09",2050,"Friday",TRUE
"11484",NA,"2012-11-09",2055,"Friday",TRUE
"11485",NA,"2012-11-09",2100,"Friday",TRUE
"11486",NA,"2012-11-09",2105,"Friday",TRUE
"11487",NA,"2012-11-09",2110,"Friday",TRUE
"11488",NA,"2012-11-09",2115,"Friday",TRUE
"11489",NA,"2012-11-09",2120,"Friday",TRUE
"11490",NA,"2012-11-09",2125,"Friday",TRUE
"11491",NA,"2012-11-09",2130,"Friday",TRUE
"11492",NA,"2012-11-09",2135,"Friday",TRUE
"11493",NA,"2012-11-09",2140,"Friday",TRUE
"11494",NA,"2012-11-09",2145,"Friday",TRUE
"11495",NA,"2012-11-09",2150,"Friday",TRUE
"11496",NA,"2012-11-09",2155,"Friday",TRUE
"11497",NA,"2012-11-09",2200,"Friday",TRUE
"11498",NA,"2012-11-09",2205,"Friday",TRUE
"11499",NA,"2012-11-09",2210,"Friday",TRUE
"11500",NA,"2012-11-09",2215,"Friday",TRUE
"11501",NA,"2012-11-09",2220,"Friday",TRUE
"11502",NA,"2012-11-09",2225,"Friday",TRUE
"11503",NA,"2012-11-09",2230,"Friday",TRUE
"11504",NA,"2012-11-09",2235,"Friday",TRUE
"11505",NA,"2012-11-09",2240,"Friday",TRUE
"11506",NA,"2012-11-09",2245,"Friday",TRUE
"11507",NA,"2012-11-09",2250,"Friday",TRUE
"11508",NA,"2012-11-09",2255,"Friday",TRUE
"11509",NA,"2012-11-09",2300,"Friday",TRUE
"11510",NA,"2012-11-09",2305,"Friday",TRUE
"11511",NA,"2012-11-09",2310,"Friday",TRUE
"11512",NA,"2012-11-09",2315,"Friday",TRUE
"11513",NA,"2012-11-09",2320,"Friday",TRUE
"11514",NA,"2012-11-09",2325,"Friday",TRUE
"11515",NA,"2012-11-09",2330,"Friday",TRUE
"11516",NA,"2012-11-09",2335,"Friday",TRUE
"11517",NA,"2012-11-09",2340,"Friday",TRUE
"11518",NA,"2012-11-09",2345,"Friday",TRUE
"11519",NA,"2012-11-09",2350,"Friday",TRUE
"11520",NA,"2012-11-09",2355,"Friday",TRUE
"11521",NA,"2012-11-10",0,"Saturday",TRUE
"11522",NA,"2012-11-10",5,"Saturday",TRUE
"11523",NA,"2012-11-10",10,"Saturday",TRUE
"11524",NA,"2012-11-10",15,"Saturday",TRUE
"11525",NA,"2012-11-10",20,"Saturday",TRUE
"11526",NA,"2012-11-10",25,"Saturday",TRUE
"11527",NA,"2012-11-10",30,"Saturday",TRUE
"11528",NA,"2012-11-10",35,"Saturday",TRUE
"11529",NA,"2012-11-10",40,"Saturday",TRUE
"11530",NA,"2012-11-10",45,"Saturday",TRUE
"11531",NA,"2012-11-10",50,"Saturday",TRUE
"11532",NA,"2012-11-10",55,"Saturday",TRUE
"11533",NA,"2012-11-10",100,"Saturday",TRUE
"11534",NA,"2012-11-10",105,"Saturday",TRUE
"11535",NA,"2012-11-10",110,"Saturday",TRUE
"11536",NA,"2012-11-10",115,"Saturday",TRUE
"11537",NA,"2012-11-10",120,"Saturday",TRUE
"11538",NA,"2012-11-10",125,"Saturday",TRUE
"11539",NA,"2012-11-10",130,"Saturday",TRUE
"11540",NA,"2012-11-10",135,"Saturday",TRUE
"11541",NA,"2012-11-10",140,"Saturday",TRUE
"11542",NA,"2012-11-10",145,"Saturday",TRUE
"11543",NA,"2012-11-10",150,"Saturday",TRUE
"11544",NA,"2012-11-10",155,"Saturday",TRUE
"11545",NA,"2012-11-10",200,"Saturday",TRUE
"11546",NA,"2012-11-10",205,"Saturday",TRUE
"11547",NA,"2012-11-10",210,"Saturday",TRUE
"11548",NA,"2012-11-10",215,"Saturday",TRUE
"11549",NA,"2012-11-10",220,"Saturday",TRUE
"11550",NA,"2012-11-10",225,"Saturday",TRUE
"11551",NA,"2012-11-10",230,"Saturday",TRUE
"11552",NA,"2012-11-10",235,"Saturday",TRUE
"11553",NA,"2012-11-10",240,"Saturday",TRUE
"11554",NA,"2012-11-10",245,"Saturday",TRUE
"11555",NA,"2012-11-10",250,"Saturday",TRUE
"11556",NA,"2012-11-10",255,"Saturday",TRUE
"11557",NA,"2012-11-10",300,"Saturday",TRUE
"11558",NA,"2012-11-10",305,"Saturday",TRUE
"11559",NA,"2012-11-10",310,"Saturday",TRUE
"11560",NA,"2012-11-10",315,"Saturday",TRUE
"11561",NA,"2012-11-10",320,"Saturday",TRUE
"11562",NA,"2012-11-10",325,"Saturday",TRUE
"11563",NA,"2012-11-10",330,"Saturday",TRUE
"11564",NA,"2012-11-10",335,"Saturday",TRUE
"11565",NA,"2012-11-10",340,"Saturday",TRUE
"11566",NA,"2012-11-10",345,"Saturday",TRUE
"11567",NA,"2012-11-10",350,"Saturday",TRUE
"11568",NA,"2012-11-10",355,"Saturday",TRUE
"11569",NA,"2012-11-10",400,"Saturday",TRUE
"11570",NA,"2012-11-10",405,"Saturday",TRUE
"11571",NA,"2012-11-10",410,"Saturday",TRUE
"11572",NA,"2012-11-10",415,"Saturday",TRUE
"11573",NA,"2012-11-10",420,"Saturday",TRUE
"11574",NA,"2012-11-10",425,"Saturday",TRUE
"11575",NA,"2012-11-10",430,"Saturday",TRUE
"11576",NA,"2012-11-10",435,"Saturday",TRUE
"11577",NA,"2012-11-10",440,"Saturday",TRUE
"11578",NA,"2012-11-10",445,"Saturday",TRUE
"11579",NA,"2012-11-10",450,"Saturday",TRUE
"11580",NA,"2012-11-10",455,"Saturday",TRUE
"11581",NA,"2012-11-10",500,"Saturday",TRUE
"11582",NA,"2012-11-10",505,"Saturday",TRUE
"11583",NA,"2012-11-10",510,"Saturday",TRUE
"11584",NA,"2012-11-10",515,"Saturday",TRUE
"11585",NA,"2012-11-10",520,"Saturday",TRUE
"11586",NA,"2012-11-10",525,"Saturday",TRUE
"11587",NA,"2012-11-10",530,"Saturday",TRUE
